2.35 0.00180516 -0.00513114 0.00159687 0.884615
2.36 0.00178691 -0.00507725 0.00157986 0.884126
2.37 0.00176883 -0.00502392 0.00156302 0.883645
2.38 0.00175092 -0.00497112 0.00154636 0.883172
2.39 0.00173317 -0.00491886 0.00152988 0.882707
2.4 0.00171558 -0.00486713 0.00151357 0.882249
2.41 0.00169816 -0.00481593 0.00149743 0.881798
2.42 0.00168089 -0.00476524 0.00148146 0.881355
2.43 0.00166379 -0.00471507 0.00146566 0.880919
2.44 0.00164685 -0.00466541 0.00145003 0.880489
2.45 0.00163006 -0.00461626 0.00143456 0.880067
2.46 0.00161343 -0.00456761 0.00141925 0.879652
2.47 0.00159695 -0.00451945 0.00140411 0.879243
2.48 0.00158063 -0.00447179 0.00138912 0.878841
2.49 0.00156446 -0.00442461 0.0013743 0.878445
2.5 0.00154845 -0.00437792 0.00135963 0.878056
2.51 0.00153259 -0.0043317 0.00134511 0.877673
2.52 0.00151687 -0.00428596 0.00133075 0.877296
2.53 0.00150131 -0.00424069 0.00131654 0.876925
2.54 0.00148589 -0.00419588 0.00130248 0.876561
2.55 0.00147062 -0.00415153 0.00128856 0.876202
2.56 0.0014555 -0.00410764 0.0012748 0.875849
2.57 0.00144052 -0.0040642 0.00126118 0.875501
2.58 0.00142569 -0.00402121 0.0012477 0.875159
2.59 0.00141099 -0.00397866 0.00123437 0.874823
2.6 0.00139644 -0.00393655 0.00122118 0.874492
2.61 0.00138203 -0.00389487 0.00120813 0.874166
2.62 0.00136776 -0.00385363 0.00119521 0.873846
2.63 0.00135363 -0.0038128 0.00118243 0.873531
2.64 0.00133963 -0.00377241 0.00116979 0.873221
2.65 0.00132577 -0.00373243 0.00115728 0.872916
2.66 0.00131204 -0.00369286 0.00114491 0.872616
2.67 0.00129845 -0.0036537 0.00113267 0.872321
2.68 0.00128499 -0.00361495 0.00112055 0.87203
2.69 0.00127166 -0.0035766 0.00110857 0.871744
2.7 0.00125847 -0.00353865 0.00109671 0.871463
2.71 0.0012454 -0.00350109 0.00108497 0.871187
2.72 0.00123246 -0.00346392 0.00107337 0.870915
2.73 0.00121964 -0.00342714 0.00106188 0.870647
2.74 0.00120696 -0.00339074 0.00105052 0.870384
2.75 0.0011944 -0.00335472 0.00103928 0.870125
2.76 0.00118196 -0.00331908 0.00102815 0.869871
2.77 0.00116965 -0.00328381 0.00101715 0.86962
2.78 0.00115745 -0.0032489 0.00100626 0.869374
2.79 0.00114538 -0.00321436 0.000995488 0.869132
2.8 0.00113343 -0.00318018 0.00098483 0.868893
2.81 0.0011216 -0.00314635 0.000974286 0.868659
2.82 0.00110988 -0.00311288 0.000963854 0.868429
2.83 0.00109828 -0.00307976 0.000953533 0.868202
2.84 0.0010868 -0.00304698 0.000943322 0.867979
2.85 0.00107543 -0.00301455 0.00093322 0.86776
2.86 0.00106418 -0.00298245 0.000923225 0.867545
